systematic-review	10.1001/archinte.164.9.994
systematic-review	10.1001/archinte.165.1.17
systematic-review	10.1001/archinte.165.10.1087
systematic-review	10.1001/archinte.165.11.1222
systematic-review	10.1001/archinte.165.12.1337
systematic-review	10.1001/archinte.165.12.1410
systematic-review	10.1001/archinte.165.15.1686
systematic-review	10.1001/archinte.165.17.1992
systematic-review	10.1001/archinte.165.19.2206
systematic-review	10.1001/archinte.165.2.150
systematic-review	10.1001/archinte.165.20.2337
systematic-review	10.1001/archinte.165.3.258
systematic-review	10.1001/archinte.165.7.725
systematic-review	10.1001/archinte.165.8.845
systematic-review	10.1001/archinte.165.9.986
systematic-review	10.1001/archinte.166.1.22
systematic-review	10.1001/archinte.166.10.1073
systematic-review	10.1001/archinte.166.12.1256
systematic-review	10.1001/archinte.166.12.1269
systematic-review	10.1001/archinte.166.13.1350
systematic-review	10.1001/archinte.166.13.1359
systematic-review	10.1001/archinte.166.14.1453
systematic-review	10.1001/archinte.166.15.1553
systematic-review	10.1001/archinte.166.17.1814
systematic-review	10.1001/archinte.166.17.1899
systematic-review	10.1001/archinte.166.20.2182
systematic-review	10.1001/archinte.166.21.2307
systematic-review	10.1001/archinte.166.21.2314
systematic-review	10.1001/archinte.166.22.2437
systematic-review	10.1001/archinte.166.3.285
systematic-review	10.1001/archinte.166.7.719
systematic-review	10.1001/archinte.166.7.787
systematic-review	10.1001/archinte.166.8.828
systematic-review	10.1001/archinte.166.8.837
systematic-review	10.1001/archinte.166.9.955
systematic-review	10.1001/archinte.166.9.965
systematic-review	10.1001/archinte.167.1.10
systematic-review	10.1001/archinte.167.1.21
systematic-review	10.1001/archinte.167.1.31
systematic-review	10.1001/archinte.167.10.989
systematic-review	10.1001/archinte.167.10.999
systematic-review	10.1001/archinte.167.14.1476
systematic-review	10.1001/archinte.167.15.1585
systematic-review	10.1001/archinte.167.15.1593
systematic-review	10.1001/archinte.167.16.1730
systematic-review	10.1001/archinte.167.18.1922
systematic-review	10.1001/archinte.167.18.1930
systematic-review	10.1001/archinte.167.2.117
systematic-review	10.1001/archinte.167.2.125
systematic-review	10.1001/archinte.167.22.2417
systematic-review	10.1001/archinte.167.22.2423
systematic-review	10.1001/archinte.167.3.221
systematic-review	10.1001/archinte.167.4.335
systematic-review	10.1001/archinte.167.6.540
systematic-review	10.1001/archinte.167.6.551
systematic-review	10.1001/archinte.167.7.626
systematic-review	10.1001/archinte.167.8.757
systematic-review	10.1001/archinte.168.12.1261
systematic-review	10.1001/archinte.168.13.1371
systematic-review	10.1001/archinte.168.18.1950
systematic-review	10.1001/archinte.168.19.2070
systematic-review	10.1001/archinte.168.6.571
systematic-review	10.1001/archinte.168.6.581
systematic-review	10.1001/archinte.168.7.687
systematic-review	10.1001/archinte.168.8.805
systematic-review	10.1001/archinte.1987.00370070111016
systematic-review	10.1001/archinte.1995.00430110051006
systematic-review	10.1001/archinte.1995.00430180025004
systematic-review	10.1001/archinternmed.2008.550
systematic-review	10.1001/archinternmed.2008.600
systematic-review	10.1001/archinternmed.2009.109
systematic-review	10.1001/archinternmed.2009.112
systematic-review	10.1001/archinternmed.2009.177
systematic-review	10.1001/archinternmed.2009.22
systematic-review	10.1001/archinternmed.2009.255
systematic-review	10.1001/archinternmed.2009.286
systematic-review	10.1001/archinternmed.2009.316
systematic-review	10.1001/archinternmed.2009.352
systematic-review	10.1001/archinternmed.2009.357
systematic-review	10.1001/archinternmed.2009.38
systematic-review	10.1001/archinternmed.2009.424
systematic-review	10.1001/archinternmed.2009.439
systematic-review	10.1001/archinternmed.2009.516
systematic-review	10.1001/archinternmed.2009.530
systematic-review	10.1001/archinternmed.2009.536
systematic-review	10.1001/archinternmed.2009.548
systematic-review	10.1001/archinternmed.2010.100
systematic-review	10.1001/archinternmed.2010.182
systematic-review	10.1001/archinternmed.2010.207
systematic-review	10.1001/archinternmed.2010.348
systematic-review	10.1001/archinternmed.2010.35
systematic-review	10.1001/archinternmed.2010.367
systematic-review	10.1001/archinternmed.2010.39
systematic-review	10.1001/archinternmed.2010.427
systematic-review	10.1001/archinternmed.2011.116
systematic-review	10.1001/archinternmed.2011.1382
systematic-review	10.1001/archinternmed.2011.1484
systematic-review	10.1001/archinternmed.2011.1666
systematic-review	10.1001/archinternmed.2011.168
systematic-review	10.1001/archinternmed.2011.2230
systematic-review	10.1001/archinternmed.2011.247
systematic-review	10.1001/archinternmed.2011.318
systematic-review	10.1001/archinternmed.2011.399
systematic-review	10.1001/archinternmed.2011.440
systematic-review	10.1001/archinternmed.2011.61
systematic-review	10.1001/archinternmed.2011.628
systematic-review	10.1001/archinternmed.2011.69
systematic-review	10.1001/archinternmed.2011.696
systematic-review	10.1001/archinternmed.2011.772
systematic-review	10.1001/archinternmed.2012.121
systematic-review	10.1001/archinternmed.2012.2145
systematic-review	10.1001/archinternmed.2012.2246
systematic-review	10.1001/archinternmed.2012.262
systematic-review	10.1001/archinternmed.2012.3004
systematic-review	10.1001/archinternmed.2012.3147
systematic-review	10.1001/archinternmed.2012.3250
systematic-review	10.1001/archinternmed.2012.3654
systematic-review	10.1001/archinternmed.2012.4026
systematic-review	10.1001/archinternmed.2012.758
systematic-review	10.1001/archneur.62.3.362
systematic-review	10.1001/archneur.63.12.1686
systematic-review	10.1001/archneur.65.8.1024
systematic-review	10.1001/archneurol.2009.176
systematic-review	10.1001/archneurol.2010.262
systematic-review	10.1001/archneurol.2011.100
systematic-review	10.1001/archneurol.2011.1015
systematic-review	10.1001/archneurol.2011.1841
systematic-review	10.1001/archneurol.2011.69
systematic-review	10.1001/archneurol.2012.254
systematic-review	10.1001/archopht.126.6.826
systematic-review	10.1001/archophthalmol.2010.131
systematic-review	10.1001/archophthalmol.2010.319
systematic-review	10.1001/archoto.2007.3
systematic-review	10.1001/archoto.2008.501
systematic-review	10.1001/archoto.2009.110
systematic-review	10.1001/archoto.2009.44
systematic-review	10.1001/archoto.2009.47
systematic-review	10.1001/archoto.2011.93
systematic-review	10.1001/archoto.2012.16
systematic-review	10.1001/archoto.2012.856
systematic-review	10.1001/archotol.129.10.1086
systematic-review	10.1001/archotol.132.1.67
systematic-review	10.1001/archotol.133.6.564
systematic-review	10.1001/archotol.133.6.573
systematic-review	10.1001/archotol.133.8.796
systematic-review	10.1001/archpedi.157.10.957
systematic-review	10.1001/archpedi.157.4.381
systematic-review	10.1001/archpedi.157.6.511
systematic-review	10.1001/archpedi.157.7.628
systematic-review	10.1001/archpedi.158.2.119
systematic-review	10.1001/archpedi.158.2.127
systematic-review	10.1001/archpedi.158.5.483
systematic-review	10.1001/archpedi.158.6.521
systematic-review	10.1001/archpedi.158.8.786
systematic-review	10.1001/archpedi.159.6.597
systematic-review	10.1001/archpedi.159.7.671
systematic-review	10.1001/archpedi.159.9.810
systematic-review	10.1001/archpedi.160.1.46
systematic-review	10.1001/archpedi.160.12.1285
systematic-review	10.1001/archpedi.160.5.502
systematic-review	10.1001/archpedi.160.7.694
systematic-review	10.1001/archpedi.160.9.906
systematic-review	10.1001/archpedi.161.1.78
systematic-review	10.1001/archpedi.161.10.951
systematic-review	10.1001/archpedi.161.6.583
systematic-review	10.1001/archpedi.162.11.1042
systematic-review	10.1001/archpedi.162.8.719
systematic-review	10.1001/archpedi.162.9.858
systematic-review	10.1001/archpedi.1996.02170360056009
systematic-review	10.1001/archpediatrics.2007.34
systematic-review	10.1001/archpediatrics.2008.578
systematic-review	10.1001/archpediatrics.2009.235
systematic-review	10.1001/archpediatrics.2009.271
systematic-review	10.1001/archpediatrics.2009.573
systematic-review	10.1001/archpediatrics.2009.63
systematic-review	10.1001/archpediatrics.2009.94
systematic-review	10.1001/archpediatrics.2010.104
systematic-review	10.1001/archpediatrics.2010.232
systematic-review	10.1001/archpediatrics.2010.251
systematic-review	10.1001/archpediatrics.2011.1142
systematic-review	10.1001/archpediatrics.2011.122
systematic-review	10.1001/archpediatrics.2011.1772
systematic-review	10.1001/archpediatrics.2011.716
systematic-review	10.1001/archpediatrics.2011.74
systematic-review	10.1001/archpsyc.60.12.1187
systematic-review	10.1001/archpsyc.60.6.553
systematic-review	10.1001/archpsyc.61.7.714
systematic-review	10.1001/archpsyc.62.12.1305
systematic-review	10.1001/archpsyc.62.9.961
systematic-review	10.1001/archpsyc.62.9.975
systematic-review	10.1001/archpsyc.63.3.332
systematic-review	10.1001/archpsyc.64.10.1123
systematic-review	10.1001/archpsyc.64.4.442
systematic-review	10.1001/archsurg.138.12.1383
systematic-review	10.1001/archsurg.139.12.1359
systematic-review	10.1001/archsurg.141.8.790
systematic-review	10.1001/archsurg.142.1.82
systematic-review	10.1001/archsurg.142.11.1098
systematic-review	10.1001/archsurg.142.12.1209
systematic-review	10.1001/archsurg.142.9.885
systematic-review	10.1001/archsurg.143.10.990
systematic-review	10.1001/archsurg.143.11.1111
systematic-review	10.1001/archsurg.143.12.1222
systematic-review	10.1001/archsurg.143.4.406
systematic-review	10.1001/archsurg.143.8.788
systematic-review	10.1001/archsurg.2007.17
systematic-review	10.1001/archsurg.2007.54
systematic-review	10.1001/archsurg.2007.66
systematic-review	10.1001/archsurg.2008.543
systematic-review	10.1001/archsurg.2008.591
systematic-review	10.1001/archsurg.2009.1
systematic-review	10.1001/archsurg.2009.10
systematic-review	10.1001/archsurg.2009.132
systematic-review	10.1001/archsurg.2009.201
systematic-review	10.1001/archsurg.2010.227
systematic-review	10.1001/archsurg.2011.134
systematic-review	10.1001/archsurg.2011.257
systematic-review	10.1001/archsurg.2011.270
systematic-review	10.1001/archsurg.2011.897
systematic-review	10.1001/archsurg.2011.914
systematic-review	10.1001/archsurg.2012.1326
systematic-review	10.1001/archsurg.2012.2005
systematic-review	10.1001/archsurg.2012.5
systematic-review	10.1001/archsurg.2012.568
systematic-review	10.1001/archsurg.2012.814
systematic-review	10.1001/dmp.2012.47
systematic-review	10.1001/jama.1981.03310450039020
systematic-review	10.1001/jama.1996.03530280060038
systematic-review	10.1001/jama.2008.641
systematic-review	10.1001/jama.2008.656
systematic-review	10.1001/jama.2008.667
systematic-review	10.1001/jama.2008.717
systematic-review	10.1001/jama.2008.758
systematic-review	10.1001/jama.2008.778
systematic-review	10.1001/jama.2008.824
systematic-review	10.1001/jama.2008.827
systematic-review	10.1001/jama.2008.886
systematic-review	10.1001/jama.2008.937
systematic-review	10.1001/jama.2008.944
systematic-review	10.1001/jama.2009.1063
systematic-review	10.1001/jama.2009.113
systematic-review	10.1001/jama.2009.1243
systematic-review	10.1001/jama.2009.623
systematic-review	10.1001/jama.2009.813
systematic-review	10.1001/jama.2009.815
systematic-review	10.1001/jama.2009.853
systematic-review	10.1001/jama.2009.878
systematic-review	10.1001/jama.2009.976
systematic-review	10.1001/jama.2010.1013
systematic-review	10.1001/jama.2010.118
systematic-review	10.1001/jama.2010.1181
systematic-review	10.1001/jama.2010.1182
systematic-review	10.1001/jama.2010.1226
systematic-review	10.1001/jama.2010.1361
systematic-review	10.1001/jama.2010.1543
systematic-review	10.1001/jama.2010.1578
systematic-review	10.1001/jama.2010.1833
systematic-review	10.1001/jama.2010.1913
systematic-review	10.1001/jama.2010.218
systematic-review	10.1001/jama.2010.263
systematic-review	10.1001/jama.2010.344
systematic-review	10.1001/jama.2010.405
systematic-review	10.1001/jama.2010.428
systematic-review	10.1001/jama.2010.43
systematic-review	10.1001/jama.2010.534
systematic-review	10.1001/jama.2010.549
systematic-review	10.1001/jama.2010.582
systematic-review	10.1001/jama.2010.605
systematic-review	10.1001/jama.2010.754
systematic-review	10.1001/jama.2011.1023
systematic-review	10.1001/jama.2011.1211
systematic-review	10.1001/jama.2011.1234
systematic-review	10.1001/jama.2011.1360
systematic-review	10.1001/jama.2011.1515
systematic-review	10.1001/jama.2011.1632
systematic-review	10.1001/jama.2011.1632
systematic-review	10.1001/jama.2011.1745
systematic-review	10.1001/jama.2011.1790
systematic-review	10.1001/jama.2011.1966
systematic-review	10.1001/jama.2011.2029
systematic-review	10.1001/jama.2011.250
systematic-review	10.1001/jama.2011.336
systematic-review	10.1001/jama.2011.375
systematic-review	10.1001/jama.2011.51
systematic-review	10.1001/jama.2011.576
systematic-review	10.1001/jama.2011.749
systematic-review	10.1001/jama.2011.812
systematic-review	10.1001/jama.2011.860
systematic-review	10.1001/jama.2011.99
systematic-review	10.1001/jama.2012.113905
systematic-review	10.1001/jama.2012.126
systematic-review	10.1001/jama.2012.13730
systematic-review	10.1001/jama.2012.16817
systematic-review	10.1001/jama.2012.186
systematic-review	10.1001/jama.2012.20
systematic-review	10.1001/jama.2012.216231
systematic-review	10.1001/jama.2012.216988
systematic-review	10.1001/jama.2012.3507
systematic-review	10.1001/jama.2012.366
systematic-review	10.1001/jama.2012.3954
systematic-review	10.1001/jama.2012.422
systematic-review	10.1001/jama.2012.505
systematic-review	10.1001/jama.2012.50788
systematic-review	10.1001/jama.2012.5521
systematic-review	10.1001/jama.2012.8262
systematic-review	10.1001/jama.2012.8439
systematic-review	10.1001/jama.2012.9630
systematic-review	10.1001/jama.2012.98
systematic-review	10.1001/jama.2013.107799
systematic-review	10.1001/jama.2013.107828
systematic-review	10.1001/jama.2013.2049
systematic-review	10.1001/jama.2013.226450
systematic-review	10.1001/jama.2013.243229
systematic-review	10.1001/jama.2013.276185
systematic-review	10.1001/jama.2013.276187
systematic-review	10.1001/jama.2013.276566
systematic-review	10.1001/jama.2013.277804
systematic-review	10.1001/jama.2013.279206
systematic-review	10.1001/jama.2013.280318
systematic-review	10.1001/jama.2013.281361
systematic-review	10.1001/jama.2013.282023
systematic-review	10.1001/jama.2013.3914
systematic-review	10.1001/jama.2013.430
systematic-review	10.1001/jama.2013.4851
systematic-review	10.1001/jama.2013.5099
systematic-review	10.1001/jama.2013.950
systematic-review	10.1001/jama.2014.10059
systematic-review	10.1001/jama.2014.10397
systematic-review	10.1001/jama.2014.10538
systematic-review	10.1001/jama.2014.10706
systematic-review	10.1001/jama.2014.10924
systematic-review	10.1001/jama.2014.11488
systematic-review	10.1001/jama.2014.13259
systematic-review	10.1001/jama.2014.14173
systematic-review	10.1001/jama.2014.15298
systematic-review	10.1001/jama.2014.18574
systematic-review	10.1001/jama.2014.2085
systematic-review	10.1001/jama.2014.2269
systematic-review	10.1001/jama.2014.2726
systematic-review	10.1001/jama.2014.303
systematic-review	10.1001/jama.2014.3314
systematic-review	10.1001/jama.2014.3628
systematic-review	10.1001/jama.2014.3970
systematic-review	10.1001/jama.2014.4573
systematic-review	10.1001/jama.2014.5305
systematic-review	10.1001/jama.2014.5552
systematic-review	10.1001/jama.2014.5555
systematic-review	10.1001/jama.2014.5950
systematic-review	10.1001/jama.2014.5954
systematic-review	10.1001/jama.2014.5990
systematic-review	10.1001/jama.2014.6364
systematic-review	10.1001/jama.2014.6634
systematic-review	10.1001/jama.2014.7085
systematic-review	10.1001/jama.2014.8166
systematic-review	10.1001/jama.2014.9405
systematic-review	10.1001/jama.2015.0954
systematic-review	10.1001/jama.2015.12735
systematic-review	10.1001/jama.2015.13767
systematic-review	10.1001/jama.2015.15845
systematic-review	10.1001/jama.2015.16303
systematic-review	10.1001/jama.2015.16353
systematic-review	10.1001/jama.2015.2996
systematic-review	10.1001/jama.2015.3058
systematic-review	10.1001/jama.2015.4668
systematic-review	10.1001/jama.2015.4669
systematic-review	10.1001/jama.2015.5161
systematic-review	10.1001/jama.2015.6199
systematic-review	10.1001/jama.2015.6358
systematic-review	10.1001/jama.2015.7517
systematic-review	10.1001/jama.2015.7544
systematic-review	10.1001/jama.2015.7877
systematic-review	10.1001/jama.2016.0115
systematic-review	10.1001/jama.2016.3332
systematic-review	10.1001/jama.280.23.2020
systematic-review	10.1001/jama.281.20.1927
systematic-review	10.1001/jama.288.19.2441
systematic-review	10.1001/jama.289.14.1837
systematic-review	10.1001/jama.289.19.2534
systematic-review	10.1001/jama.289.22.2992
systematic-review	10.1001/jama.289.23.3145
systematic-review	10.1001/jama.290.10.1360
systematic-review	10.1001/jama.290.12.1633
systematic-review	10.1001/jama.290.17.2301
systematic-review	10.1001/jama.290.18.2455
systematic-review	10.1001/jama.290.21.2849
systematic-review	10.1001/jama.290.23.3115
systematic-review	10.1001/jama.291.11.1358
systematic-review	10.1001/jama.291.11.1368
systematic-review	10.1001/jama.291.13.1610
systematic-review	10.1001/jama.291.15.1887
systematic-review	10.1001/jama.291.16.1999
systematic-review	10.1001/jama.291.18.2243
systematic-review	10.1001/jama.291.19.2359
systematic-review	10.1001/jama.291.22.2746
systematic-review	10.1001/jama.291.3.350
systematic-review	10.1001/jama.291.7.870
systematic-review	10.1001/jama.291.8.986
systematic-review	10.1001/jama.292.1.89
systematic-review	10.1001/jama.292.12.1480
systematic-review	10.1001/jama.292.13.1602
systematic-review	10.1001/jama.292.14.1724
systematic-review	10.1001/jama.292.16.1989
systematic-review	10.1001/jama.292.2.224
systematic-review	10.1001/jama.292.23.2874
systematic-review	10.1001/jama.292.23.2880
systematic-review	10.1001/jama.292.23.2890
systematic-review	10.1001/jama.292.3.362
systematic-review	10.1001/jama.292.3.367
systematic-review	10.1001/jama.292.4.470
systematic-review	10.1001/jama.292.6.726
systematic-review	10.1001/jama.293.10.1223
systematic-review	10.1001/jama.293.13.1644
systematic-review	10.1001/jama.293.14.1759
systematic-review	10.1001/jama.293.15.1900
systematic-review	10.1001/jama.293.15.1906
systematic-review	10.1001/jama.293.16.2012
systematic-review	10.1001/jama.293.18.2257
systematic-review	10.1001/jama.293.19.2372
systematic-review	10.1001/jama.293.19.2391
systematic-review	10.1001/jama.293.21.2641
systematic-review	10.1001/jama.293.23.2908
systematic-review	10.1001/jama.293.24.3043
systematic-review	10.1001/jama.293.5.596
systematic-review	10.1001/jama.293.8.987
systematic-review	10.1001/jama.294.1.97
systematic-review	10.1001/jama.294.13.1664
systematic-review	10.1001/jama.294.14.1799
systematic-review	10.1001/jama.294.15.1934
systematic-review	10.1001/jama.294.15.1944
systematic-review	10.1001/jama.294.16.2064
systematic-review	10.1001/jama.294.24.3124
systematic-review	10.1001/jama.294.6.706
systematic-review	10.1001/jama.294.6.725
systematic-review	10.1001/jama.294.7.819
systematic-review	10.1001/jama.294.9.1088
systematic-review	10.1001/jama.295.1.74
systematic-review	10.1001/jama.295.11.1288
systematic-review	10.1001/jama.295.13.1566
systematic-review	10.1001/jama.295.14.1688
systematic-review	10.1001/jama.295.15.1824
systematic-review	10.1001/jama.295.16.1929
systematic-review	10.1001/jama.295.17.2046
systematic-review	10.1001/jama.295.17.2057
systematic-review	10.1001/jama.295.19.2275
systematic-review	10.1001/jama.295.2.199
systematic-review	10.1001/jama.295.3.306
systematic-review	10.1001/jama.295.4.403
systematic-review	10.1001/jama.295.4.416
systematic-review	10.1001/jama.295.5.536
systematic-review	10.1001/jama.295.9.1050
systematic-review	10.1001/jama.296.10.1274
systematic-review	10.1001/jama.296.13.jrv60011
systematic-review	10.1001/jama.296.13.jrv60015
systematic-review	10.1001/jama.296.14.1764
systematic-review	10.1001/jama.296.16.2012
systematic-review	10.1001/jama.296.22.2720
systematic-review	10.1001/jama.296.4.427
systematic-review	10.1001/jama.296.6.679
systematic-review	10.1001/jama.296.8.974
systematic-review	10.1001/jama.296.9.1103
systematic-review	10.1001/jama.297.11.1233
systematic-review	10.1001/jama.297.11.1241
systematic-review	10.1001/jama.297.13.1478
systematic-review	10.1001/jama.297.14.1583
systematic-review	10.1001/jama.297.15.1683
systematic-review	10.1001/jama.297.16.1810
systematic-review	10.1001/jama.297.18.2018
systematic-review	10.1001/jama.297.21.2381
systematic-review	10.1001/jama.297.21.2391
systematic-review	10.1001/jama.297.22.2502
systematic-review	10.1001/jama.297.23.2603
systematic-review	10.1001/jama.297.8.842
systematic-review	10.1001/jama.298.1.61
systematic-review	10.1001/jama.298.10.1189
systematic-review	10.1001/jama.298.12.1429
systematic-review	10.1001/jama.298.16.1900
systematic-review	10.1001/jama.298.16.1911
systematic-review	10.1001/jama.298.18.2171
systematic-review	10.1001/jama.298.19.2296
systematic-review	10.1001/jama.298.2.194
systematic-review	10.1001/jama.298.24.2895
systematic-review	10.1001/jama.298.4.438
systematic-review	10.1001/jama.298.7.786
systematic-review	10.1001/jama.298.9.1023
systematic-review	10.1001/jama.299.10.1166
systematic-review	10.1001/jama.299.11.1320
systematic-review	10.1001/jama.299.12.1446
systematic-review	10.1001/jama.299.14.1698
systematic-review	10.1001/jama.299.16.1937
systematic-review	10.1001/jama.299.19.jrv80007
systematic-review	10.1001/jama.299.6.672
systematic-review	10.1001/jama.299.7.793
systematic-review	10.1001/jama.299.8.914
systematic-review	10.1001/jama.300.1.71
systematic-review	10.1001/jama.300.10.1181
systematic-review	10.1001/jama.300.12.1439
systematic-review	10.1001/jama.300.13.1551
systematic-review	10.1001/jama.300.14.1674
systematic-review	10.1001/jama.300.15.1793
systematic-review	10.1001/jama.300.2.197
systematic-review	10.1001/jama.300.6.711
systematic-review	10.1001/jama.300.8.933
systematic-review	10.1001/jama.301.4.415
systematic-review	10.1001/jamadermatol.2013.1495
systematic-review	10.1001/jamadermatol.2013.1721
systematic-review	10.1001/jamadermatol.2013.4114
systematic-review	10.1001/jamadermatol.2013.6006
systematic-review	10.1001/jamadermatol.2013.6812
systematic-review	10.1001/jamadermatol.2013.6896
systematic-review	10.1001/jamadermatol.2013.8890
systematic-review	10.1001/jamadermatol.2014.1077
systematic-review	10.1001/jamadermatol.2014.1111
systematic-review	10.1001/jamadermatol.2014.1253
systematic-review	10.1001/jamadermatol.2014.3300
systematic-review	10.1001/jamadermatol.2014.3324
systematic-review	10.1001/jamadermatol.2014.3459
systematic-review	10.1001/jamadermatol.2014.3593
systematic-review	10.1001/jamadermatol.2015.121
systematic-review	10.1001/jamadermatol.2015.2235
systematic-review	10.1001/jamadermatol.2015.3091
systematic-review	10.1001/jamadermatol.2015.33
systematic-review	10.1001/jamadermatol.2015.36
systematic-review	10.1001/jamadermatol.2015.4530
systematic-review	10.1001/jamadermatol.2015.4994
systematic-review	10.1001/jamadermatol.2016.0826
systematic-review	10.1001/jamafacial.2013.2473
systematic-review	10.1001/jamafacial.2013.595
systematic-review	10.1001/jamafacial.2014.914
systematic-review	10.1001/jamainternmed.2013.10391
systematic-review	10.1001/jamainternmed.2013.12844
systematic-review	10.1001/jamainternmed.2013.12855
systematic-review	10.1001/jamainternmed.2013.13018
systematic-review	10.1001/jamainternmed.2013.14547
systematic-review	10.1001/jamainternmed.2013.2762
systematic-review	10.1001/jamainternmed.2013.3733
systematic-review	10.1001/jamainternmed.2013.7430
systematic-review	10.1001/jamainternmed.2013.836
systematic-review	10.1001/jamainternmed.2014.1183
systematic-review	10.1001/jamainternmed.2014.1363
systematic-review	10.1001/jamainternmed.2014.1608
systematic-review	10.1001/jamainternmed.2014.2368
systematic-review	10.1001/jamainternmed.2014.348
systematic-review	10.1001/jamainternmed.2014.359
systematic-review	10.1001/jamainternmed.2014.4056
systematic-review	10.1001/jamainternmed.2014.4336
systematic-review	10.1001/jamainternmed.2014.4762
systematic-review	10.1001/jamainternmed.2014.5444
systematic-review	10.1001/jamainternmed.2014.5841
systematic-review	10.1001/jamainternmed.2014.6016
systematic-review	10.1001/jamainternmed.2014.7779
systematic-review	10.1001/jamainternmed.2015.0217
systematic-review	10.1001/jamainternmed.2015.0237
systematic-review	10.1001/jamainternmed.2015.0569
systematic-review	10.1001/jamainternmed.2015.1513
systematic-review	10.1001/jamainternmed.2015.1679
systematic-review	10.1001/jamainternmed.2015.2152
systematic-review	10.1001/jamainternmed.2015.2421
systematic-review	10.1001/jamainternmed.2015.2829
systematic-review	10.1001/jamainternmed.2015.2840
systematic-review	10.1001/jamainternmed.2015.3006
systematic-review	10.1001/jamainternmed.2015.7431
systematic-review	10.1001/jamainternmed.2016.1251
systematic-review	10.1001/jamaneurol.2013.3090
